SMPLDATETIME,STNCODE,USRCODES,Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,pH,Turb,WQI,WQI_Class
2006-01-16 14:30:00,deldswq,14:30:00,5.2,0.15,0.1,100.2,12.8,0.32,7.2,0.011,10.635652997843199,Excellent
2006-01-16 15:00:00,deldswq,15:00:00,5.2,0.15,0.1,100.1,12.7,0.32,7.2,0.011,10.911531532636944,Excellent
2006-01-16 15:30:00,deldswq,15:30:00,5.1,0.15,0.1,99.7,12.7,0.32,7.2,0.011,10.886616536740593,Excellent
2006-01-16 16:00:00,deldswq,16:00:00,5.1,0.15,0.1,99.4,12.7,0.32,7.2,0.011,10.879889487848576,Excellent
2006-01-16 16:30:00,deldswq,16:30:00,5.0,0.15,0.1,99.1,12.7,0.32,7.2,0.011,10.857216841582893,Excellent
2006-01-16 17:00:00,deldswq,17:00:00,5.0,0.15,0.1,98.5,12.6,0.32,7.2,0.011,11.121883628223273,Excellent
2006-01-16 17:30:00,deldswq,17:30:00,4.9,0.15,0.1,98.1,12.5,0.32,7.2,0.011,11.375089516751332,Excellent
2006-01-16 18:00:00,deldswq,18:00:00,4.8,0.15,0.1,97.6,12.5,0.33,7.2,0.011,11.347932171224304,Excellent
2006-01-16 18:30:00,deldswq,18:30:00,4.8,0.15,0.1,97.3,12.5,0.33,7.2,0.011,11.34120512233229,Excellent
2006-01-16 19:00:00,deldswq,19:00:00,4.8,0.15,0.1,96.8,12.4,0.33,7.2,0.011,11.608114258603344,Excellent
2006-01-16 19:30:00,deldswq,19:30:00,4.7,0.15,0.1,96.7,12.4,0.33,7.2,0.011,11.589926311599005,Excellent
2006-01-16 20:00:00,deldswq,20:00:00,4.8,0.15,0.1,96.6,12.4,0.33,7.2,0.011,11.603629559342,Excellent
2006-01-16 20:30:00,deldswq,20:30:00,4.7,0.15,0.1,96.8,12.4,0.33,7.2,0.011,11.592168661229678,Excellent
2006-01-16 21:00:00,deldswq,21:00:00,4.7,0.15,0.1,96.6,12.4,0.33,7.2,0.011,11.587683961968335,Excellent
2006-01-16 21:30:00,deldswq,21:30:00,4.7,0.15,0.1,96.6,12.4,0.33,7.2,0.011,11.587683961968335,Excellent
2006-01-16 22:00:00,deldswq,22:00:00,4.7,0.15,0.1,96.7,12.4,0.33,7.2,0.011,11.589926311599005,Excellent
2006-01-16 22:30:00,deldswq,22:30:00,4.7,0.15,0.1,96.5,12.4,0.33,7.2,0.011,11.585441612337661,Excellent
2006-01-16 23:00:00,deldswq,23:00:00,4.7,0.15,0.1,96.3,12.4,0.34,7.1,0.011,10.45538533375869,Excellent
2006-01-16 23:30:00,deldswq,23:30:00,4.7,0.15,0.1,96.3,12.4,0.34,7.2,0.01,11.575216498021797,Excellent
2006-01-17 00:00:00,deldswq,00:00:00,4.7,0.15,0.1,96.5,12.4,0.34,7.2,0.011,11.585441612337661,Excellent
2006-01-17 00:30:00,deldswq,00:30:00,4.7,0.15,0.1,96.2,12.4,0.33,7.2,0.011,11.578714563445647,Excellent
2006-01-17 01:00:00,deldswq,01:00:00,4.6,0.15,0.1,96.4,12.4,0.33,7.2,0.01,11.561513250278804,Excellent
2006-01-17 01:30:00,deldswq,01:30:00,4.6,0.15,0.1,96.1,12.4,0.34,7.2,0.011,11.560526616441306,Excellent
2006-01-17 02:00:00,deldswq,02:00:00,4.6,0.15,0.1,96.2,12.4,0.34,7.2,0.01,11.55702855101746,Excellent
2006-01-17 02:30:00,deldswq,02:30:00,4.5,0.15,0.1,96.3,12.4,0.35,7.2,0.011,11.549065718328984,Excellent
2006-01-17 03:00:00,deldswq,03:00:00,4.5,0.15,0.1,96.3,12.5,0.35,7.2,0.01,11.265204418850054,Excellent
2006-01-17 03:30:00,deldswq,03:30:00,4.5,0.15,0.1,96.3,12.5,0.35,7.2,0.01,11.265204418850054,Excellent
2006-01-17 04:00:00,deldswq,04:00:00,4.5,0.15,0.1,96.3,12.5,0.35,7.2,0.011,11.270944833904574,Excellent
2006-01-17 04:30:00,deldswq,04:30:00,4.5,0.15,0.1,96.3,12.4,0.35,7.1,0.01,10.417753723956837,Excellent
2006-01-17 05:00:00,deldswq,05:00:00,4.6,0.15,0.1,96.4,12.5,0.35,7.2,0.01,11.28339236585439,Excellent
2006-01-17 05:30:00,deldswq,05:30:00,4.6,0.15,0.1,96.3,12.4,0.36,7.2,0.01,11.55927090064813,Excellent
2006-01-17 06:00:00,deldswq,06:00:00,4.6,0.15,0.1,96.3,12.4,0.36,7.1,0.01,10.433699321330504,Excellent
2006-01-17 06:30:00,deldswq,06:30:00,4.6,0.15,0.1,96.1,12.4,0.36,7.1,0.01,10.42921462206916,Excellent
2006-01-17 07:00:00,deldswq,07:00:00,4.6,0.15,0.1,96.1,12.4,0.36,7.1,0.01,10.42921462206916,Excellent
2006-01-17 07:30:00,deldswq,07:30:00,4.6,0.15,0.1,96.1,12.4,0.36,7.2,0.01,11.554786201386786,Excellent
2006-01-17 08:00:00,deldswq,08:00:00,4.6,0.15,0.1,96.2,12.4,0.36,7.2,0.01,11.55702855101746,Excellent
2006-01-17 08:30:00,deldswq,08:30:00,4.6,0.15,0.1,96.1,12.4,0.36,7.1,0.01,10.42921462206916,Excellent
2006-01-17 09:00:00,deldswq,09:00:00,4.6,0.15,0.1,96.3,12.4,0.36,7.1,0.011,10.439439736385024,Excellent
2006-01-17 09:30:00,deldswq,09:30:00,4.7,0.15,0.1,96.8,12.5,0.37,7.2,0.011,11.314047776805264,Excellent
2006-01-17 10:00:00,deldswq,10:00:00,4.7,0.15,0.1,97.4,12.5,0.36,7.2,0.011,11.327501874589295,Excellent
2006-01-17 10:30:00,deldswq,10:30:00,4.8,0.15,0.1,97.9,12.6,0.37,7.2,0.011,11.07653833569191,Excellent
2006-01-17 11:00:00,deldswq,11:00:00,4.8,0.15,0.1,98.4,12.6,0.37,7.2,0.011,11.087750083845268,Excellent
2006-01-17 11:30:00,deldswq,11:30:00,4.8,0.15,0.1,98.2,12.6,0.37,7.2,0.01,11.077524969529405,Excellent
2006-01-17 12:00:00,deldswq,12:00:00,4.9,0.15,0.1,98.5,12.6,0.36,7.2,0.01,11.100197615795087,Excellent
2006-01-17 12:30:00,deldswq,12:30:00,4.9,0.15,0.1,98.5,12.6,0.37,7.2,0.01,11.100197615795087,Excellent
2006-01-17 13:00:00,deldswq,13:00:00,4.9,0.15,0.1,98.5,12.6,0.36,7.2,0.01,11.100197615795087,Excellent
2006-01-17 13:30:00,deldswq,13:30:00,4.9,0.15,0.1,98.7,12.6,0.36,7.1,0.01,9.979110735738804,Excellent
2006-01-17 14:00:00,deldswq,14:00:00,5.0,0.15,0.1,98.9,12.6,0.35,7.2,0.01,11.12511261169144,Excellent
2006-01-17 14:30:00,deldswq,14:30:00,5.0,0.15,0.1,98.9,12.6,0.34,7.2,0.01,11.12511261169144,Excellent
2006-01-17 15:00:00,deldswq,15:00:00,5.0,0.15,0.1,98.7,12.6,0.34,7.2,0.01,11.120627912430098,Excellent
2006-01-17 15:30:00,deldswq,15:30:00,5.0,0.15,0.1,98.4,12.6,0.33,7.2,0.01,11.113900863538081,Excellent
2006-01-17 16:00:00,deldswq,16:00:00,5.0,0.15,0.1,98.3,12.6,0.33,7.1,0.01,9.986086934589782,Excellent
2006-01-17 16:30:00,deldswq,16:30:00,5.0,0.15,0.1,97.7,12.5,0.32,7.1,0.01,10.250753721230161,Excellent
2006-01-17 17:00:00,deldswq,17:00:00,5.0,0.15,0.1,97.4,12.4,0.32,7.1,0.01,10.522147556762558,Excellent
2006-01-17 17:30:00,deldswq,17:30:00,4.9,0.15,0.1,96.8,12.4,0.32,7.1,0.01,10.492747861604862,Excellent
2006-01-17 18:00:00,deldswq,18:00:00,4.9,0.15,0.1,96.5,12.3,0.32,7.1,0.01,10.764141697137259,Excellent
2006-01-17 18:30:00,deldswq,18:30:00,4.9,0.16,0.1,95.9,12.3,0.31,7.1,0.01,10.757065838302694,Excellent
2006-01-17 19:00:00,deldswq,19:00:00,4.9,0.16,0.1,95.8,12.3,0.31,7.1,0.01,10.75482348867202,Excellent
2006-01-17 19:30:00,deldswq,19:30:00,4.9,0.16,0.1,95.7,12.3,0.31,7.1,0.01,10.75258113904135,Excellent
2006-01-17 20:00:00,deldswq,20:00:00,4.9,0.16,0.1,95.5,12.2,0.3,7.1,0.01,11.026217324204424,Excellent
2006-01-17 20:30:00,deldswq,20:30:00,5.0,0.16,0.1,95.4,12.2,0.29,7.1,0.01,11.039920571947416,Excellent
2006-01-17 21:00:00,deldswq,21:00:00,5.0,0.15,0.1,95.6,12.2,0.29,7.1,0.01,11.038027032259293,Excellent
2006-01-17 21:30:00,deldswq,21:30:00,5.0,0.16,0.1,95.8,12.2,0.29,7.1,0.01,11.048889970470103,Excellent
2006-01-17 22:00:00,deldswq,22:00:00,5.1,0.16,0.1,95.8,12.2,0.28,7.1,0.01,11.06483556784377,Excellent
2006-01-17 22:30:00,deldswq,22:30:00,5.1,0.16,0.1,95.9,12.2,0.28,7.1,0.01,11.067077917474444,Excellent
2006-01-17 23:00:00,deldswq,23:00:00,5.1,0.15,0.1,96.1,12.2,0.27,7.1,0.01,11.065184377786322,Excellent
2006-01-17 23:30:00,deldswq,23:30:00,5.1,0.16,0.1,95.9,12.2,0.26,7.1,0.01,11.067077917474444,Excellent
2006-01-18 00:00:00,deldswq,00:00:00,5.2,0.16,0.1,95.9,12.2,0.25,7.1,0.01,11.08302351484811,Excellent
2006-01-18 00:30:00,deldswq,00:30:00,5.2,0.15,0.1,96.0,12.2,0.24,7.1,0.01,11.078887625529314,Excellent
2006-01-18 01:00:00,deldswq,01:00:00,5.3,0.16,0.1,95.9,12.2,0.23,7.1,0.01,11.098969112221777,Excellent
2006-01-18 01:30:00,deldswq,01:30:00,5.4,0.16,0.1,95.9,12.1,0.22,7.1,0.01,11.393035594019853,Excellent
2006-01-18 02:00:00,deldswq,02:00:00,5.5,0.16,0.1,96.4,12.1,0.21,7.1,0.01,11.420192939546878,Excellent
2006-01-18 02:30:00,deldswq,02:30:00,5.6,0.16,0.1,96.5,12.1,0.2,7.1,0.011,11.444121301605737,Excellent
2006-01-18 03:00:00,deldswq,03:00:00,5.7,0.16,0.1,96.5,12.1,0.2,7.1,0.01,11.454326483924882,Excellent
2006-01-18 03:30:00,deldswq,03:30:00,5.9,0.16,0.1,96.5,12.0,0.19,7.1,0.01,11.764338563096626,Excellent
2006-01-18 04:00:00,deldswq,04:00:00,6.0,0.16,0.1,96.2,12.0,0.18,7.1,0.011,11.779297526632797,Excellent
2006-01-18 04:30:00,deldswq,04:30:00,6.1,0.16,0.1,96.5,12.0,0.18,7.1,0.01,11.796229757843959,Excellent
2006-01-18 05:00:00,deldswq,05:00:00,6.1,0.16,0.1,96.7,12.0,0.16,7.1,0.01,11.800714457105302,Excellent
2006-01-18 05:30:00,deldswq,05:30:00,6.2,0.16,0.1,96.7,12.0,0.16,7.1,0.01,11.81666005447897,Excellent
2006-01-18 06:00:00,deldswq,06:00:00,6.3,0.16,0.1,96.9,12.0,0.15,7.1,0.01,11.837090351113979,Excellent
2006-01-18 06:30:00,deldswq,06:30:00,6.6,0.16,0.1,96.9,11.9,0.18,7.1,0.01,12.16304802765939,Excellent
2006-01-18 07:00:00,deldswq,07:00:00,6.9,0.15,0.1,96.8,11.8,0.21,7.1,0.013,12.497606360788222,Excellent
2006-01-18 07:30:00,deldswq,07:30:00,7.1,0.15,0.1,96.1,11.6,0.21,7.1,0.018,13.098744952242278,Excellent
2006-01-18 08:00:00,deldswq,08:00:00,6.8,0.15,0.1,96.0,11.7,0.23,7.1,0.016,12.759064095957156,Excellent
2006-01-18 08:30:00,deldswq,08:30:00,6.7,0.15,0.1,96.6,11.8,0.23,7.1,0.015,12.472711296888585,Excellent
2006-01-18 09:00:00,deldswq,09:00:00,6.8,0.14,0.1,96.9,11.8,0.23,7.2,0.013,13.60309645341339,Excellent
2006-01-18 09:30:00,deldswq,09:30:00,6.9,0.14,0.1,97.1,11.8,0.24,7.1,0.013,12.497955170730773,Excellent
2006-01-18 10:00:00,deldswq,10:00:00,6.7,0.14,0.1,97.4,11.9,0.24,7.2,0.012,13.31450130471415,Excellent
2006-01-18 10:30:00,deldswq,10:30:00,6.6,0.15,0.1,97.6,12.0,0.23,7.2,0.012,13.031297761126883,Excellent
2006-01-18 11:00:00,deldswq,11:00:00,6.6,0.15,0.1,97.7,12.0,0.24,7.2,0.012,13.033540110757553,Excellent
2006-01-18 11:30:00,deldswq,11:30:00,6.5,0.15,0.1,97.9,12.0,0.28,7.2,0.012,13.022079212645231,Excellent
2006-01-18 12:00:00,deldswq,12:00:00,6.5,0.15,0.1,97.8,12.0,0.29,7.2,0.012,13.01983686301456,Excellent
2006-01-18 12:30:00,deldswq,12:30:00,6.5,0.15,0.1,98.2,12.1,0.29,7.2,0.012,12.750685377112836,Excellent
2006-01-18 13:00:00,deldswq,13:00:00,6.5,0.15,0.1,98.8,12.1,0.3,7.2,0.012,12.764139474896867,Excellent
2006-01-18 13:30:00,deldswq,13:30:00,6.5,0.15,0.1,99.3,12.2,0.31,7.2,0.011,12.491489923571294,Excellent
2006-01-18 14:00:00,deldswq,14:00:00,6.4,0.15,0.1,99.2,12.2,0.33,7.2,0.011,12.473301976566958,Excellent
2006-01-18 14:30:00,deldswq,14:30:00,6.6,0.15,0.1,99.0,12.2,0.34,7.2,0.012,12.506448887107467,Excellent
2006-01-18 15:00:00,deldswq,15:00:00,6.6,0.15,0.1,99.4,12.2,0.35,7.2,0.012,12.515418285630155,Excellent
2006-01-18 15:30:00,deldswq,15:30:00,6.5,0.15,0.1,99.4,12.2,0.36,7.2,0.012,12.499472688256487,Excellent
2006-01-18 16:00:00,deldswq,16:00:00,6.5,0.15,0.1,99.4,12.2,0.37,7.3,0.012,13.625044267574106,Excellent
2006-01-18 16:30:00,deldswq,16:30:00,6.3,0.15,0.1,99.4,12.3,0.38,7.3,0.012,13.315032188402355,Excellent
2006-01-18 17:00:00,deldswq,17:00:00,6.2,0.15,0.1,99.2,12.3,0.39,7.3,0.011,13.288861476712826,Excellent
2006-01-18 17:30:00,deldswq,17:30:00,6.1,0.15,0.1,99.3,12.3,0.39,7.3,0.011,13.275158228969829,Excellent
2006-01-18 18:00:00,deldswq,18:00:00,6.2,0.15,0.1,98.8,12.3,0.4,7.3,0.011,13.279892078190139,Excellent
2006-01-18 18:30:00,deldswq,18:30:00,6.0,0.15,0.1,99.0,12.3,0.41,7.3,0.011,13.25248558270415,Excellent
2006-01-18 19:00:00,deldswq,19:00:00,6.0,0.15,0.1,98.8,12.3,0.41,7.3,0.011,13.248000883442806,Excellent
2006-01-18 19:30:00,deldswq,19:30:00,5.9,0.15,0.1,99.0,12.4,0.42,7.3,0.011,12.958419100906072,Excellent
2006-01-18 20:00:00,deldswq,20:00:00,5.9,0.15,0.1,99.0,12.4,0.43,7.3,0.011,12.958419100906072,Excellent
2006-01-18 20:30:00,deldswq,20:30:00,5.9,0.15,0.1,99.0,12.4,0.43,7.3,0.011,12.958419100906072,Excellent
2006-01-18 21:00:00,deldswq,21:00:00,5.8,0.15,0.1,99.1,12.4,0.44,7.3,0.011,12.944715853163077,Excellent
2006-01-18 21:30:00,deldswq,21:30:00,5.8,0.15,0.1,99.1,12.4,0.45,7.3,0.011,12.944715853163077,Excellent
2006-01-18 22:00:00,deldswq,22:00:00,5.8,0.15,0.1,99.1,12.4,0.45,7.3,0.011,12.944715853163077,Excellent
2006-01-18 22:30:00,deldswq,22:30:00,5.8,0.15,0.1,99.1,12.4,0.45,7.3,0.011,12.944715853163077,Excellent
2006-01-18 23:00:00,deldswq,23:00:00,5.7,0.15,0.1,99.1,12.4,0.46,7.2,0.011,11.80319867647179,Excellent
2006-01-18 23:30:00,deldswq,23:30:00,5.7,0.15,0.1,99.1,12.4,0.46,7.3,0.011,12.92877025578941,Excellent
2006-01-19 00:00:00,deldswq,00:00:00,5.7,0.15,0.1,99.2,12.4,0.47,7.2,0.011,11.805441026102464,Excellent
2006-01-19 00:30:00,deldswq,00:30:00,5.6,0.15,0.1,99.2,12.5,0.47,7.3,0.011,12.636946123622003,Excellent
2006-01-19 01:00:00,deldswq,01:00:00,5.6,0.15,0.1,99.2,12.5,0.48,7.3,0.011,12.636946123622003,Excellent
2006-01-19 01:30:00,deldswq,01:30:00,5.6,0.15,0.1,99.1,12.5,0.48,7.3,0.011,12.634703773991333,Excellent
2006-01-19 02:00:00,deldswq,02:00:00,5.6,0.15,0.1,99.2,12.5,0.49,7.3,0.011,12.636946123622003,Excellent
2006-01-19 02:30:00,deldswq,02:30:00,5.6,0.15,0.1,99.0,12.5,0.5,7.3,0.011,12.63246142436066,Excellent
2006-01-19 03:00:00,deldswq,03:00:00,5.5,0.15,0.1,99.1,12.5,0.5,7.3,0.011,12.618758176617668,Excellent
2006-01-19 03:30:00,deldswq,03:30:00,5.5,0.15,0.1,98.9,12.5,0.51,7.3,0.01,12.608533062301804,Excellent
2006-01-19 04:00:00,deldswq,04:00:00,5.5,0.15,0.1,98.8,12.5,0.52,7.3,0.011,12.61203112772565,Excellent
2006-01-19 04:30:00,deldswq,04:30:00,5.4,0.15,0.1,98.9,12.5,0.52,7.2,0.011,11.472756300665038,Excellent
2006-01-19 05:00:00,deldswq,05:00:00,5.4,0.15,0.1,98.8,12.5,0.52,7.3,0.011,12.596085530351983,Excellent
2006-01-19 05:30:00,deldswq,05:30:00,5.4,0.15,0.1,98.8,12.5,0.53,7.2,0.01,11.464773535979845,Excellent
2006-01-19 06:00:00,deldswq,06:00:00,5.4,0.15,0.1,99.0,12.5,0.53,7.2,0.011,11.474998650295708,Excellent
2006-01-19 06:30:00,deldswq,06:30:00,5.4,0.15,0.1,98.8,12.5,0.54,7.2,0.011,11.470513951034365,Excellent
2006-01-19 07:00:00,deldswq,07:00:00,5.4,0.15,0.1,98.8,12.5,0.54,7.2,0.01,11.464773535979845,Excellent
2006-01-19 07:30:00,deldswq,07:30:00,5.3,0.15,0.1,98.9,12.5,0.55,7.3,0.01,12.576641867554471,Excellent
2006-01-19 08:00:00,deldswq,08:00:00,5.4,0.15,0.1,99.0,12.5,0.55,7.3,0.01,12.594829814558807,Excellent
2006-01-19 08:30:00,deldswq,08:30:00,5.4,0.15,0.1,99.3,12.6,0.56,7.2,0.01,11.197864399708793,Excellent
2006-01-19 09:00:00,deldswq,09:00:00,5.4,0.15,0.1,99.6,12.6,0.56,7.3,0.01,12.330163027918427,Excellent
2006-01-19 09:30:00,deldswq,09:30:00,5.4,0.15,0.1,100.0,12.6,0.56,7.3,0.011,12.344872841495635,Excellent
2006-01-19 10:00:00,deldswq,10:00:00,5.5,0.15,0.1,100.4,12.7,0.57,7.3,0.01,12.085926537913059,Excellent
2006-01-19 10:30:00,deldswq,10:30:00,5.5,0.15,0.1,100.8,12.7,0.57,7.3,0.01,12.094895936435746,Excellent
2006-01-19 11:00:00,deldswq,11:00:00,5.6,0.15,0.1,101.0,12.7,0.56,7.3,0.01,12.115326233070755,Excellent
2006-01-19 11:30:00,deldswq,11:30:00,5.5,0.15,0.1,100.9,12.7,0.56,7.3,0.01,12.097138286066418,Excellent
2006-01-19 12:00:00,deldswq,12:00:00,5.5,0.15,0.1,100.9,12.7,0.55,7.3,0.01,12.097138286066418,Excellent
2006-01-19 12:30:00,deldswq,12:30:00,5.6,0.15,0.1,100.8,12.7,0.55,7.3,0.01,12.110841533809412,Excellent
2006-01-19 13:00:00,deldswq,13:00:00,5.7,0.15,0.1,101.1,12.7,0.54,7.3,0.01,12.133514180075093,Excellent
2006-01-19 13:30:00,deldswq,13:30:00,5.8,0.15,0.1,101.4,12.7,0.54,7.3,0.01,12.156186826340775,Excellent
2006-01-19 14:00:00,deldswq,14:00:00,5.9,0.15,0.1,101.7,12.7,0.54,7.3,0.01,12.178859472606456,Excellent
2006-01-19 14:30:00,deldswq,14:30:00,5.9,0.15,0.1,101.7,12.7,0.54,7.3,0.01,12.178859472606456,Excellent
2006-01-19 15:00:00,deldswq,15:00:00,5.9,0.16,0.1,101.4,12.7,0.53,7.3,0.01,12.178510662663907,Excellent
2006-01-19 15:30:00,deldswq,15:30:00,5.9,0.16,0.1,101.0,12.6,0.53,7.3,0.01,12.44766214856563,Excellent
2006-01-19 16:00:00,deldswq,16:00:00,5.9,0.16,0.1,100.8,12.6,0.53,7.3,0.01,12.443177449304287,Excellent
2006-01-19 16:30:00,deldswq,16:30:00,5.9,0.16,0.1,100.4,12.6,0.53,7.3,0.01,12.4342080507816,Excellent
2006-01-19 17:00:00,deldswq,17:00:00,5.8,0.16,0.1,100.2,12.5,0.53,7.3,0.01,12.691898638571,Excellent
2006-01-19 17:30:00,deldswq,17:30:00,5.8,0.16,0.1,99.8,12.5,0.52,7.3,0.01,12.682929240048313,Excellent
2006-01-19 18:00:00,deldswq,18:00:00,5.8,0.16,0.1,99.7,12.5,0.52,7.2,0.01,11.555115311100025,Excellent
2006-01-19 18:30:00,deldswq,18:30:00,5.8,0.16,0.1,99.5,12.4,0.52,7.3,0.01,12.95432307558071,Excellent
2006-01-19 19:00:00,deldswq,19:00:00,5.8,0.16,0.1,99.4,12.4,0.52,7.3,0.01,12.95208072595004,Excellent
2006-01-19 19:30:00,deldswq,19:30:00,5.8,0.16,0.1,99.3,12.4,0.52,7.2,0.01,11.824266797001748,Excellent
2006-01-19 20:00:00,deldswq,20:00:00,5.7,0.16,0.1,99.3,12.4,0.52,7.2,0.01,11.80832119962808,Excellent
2006-01-19 20:30:00,deldswq,20:30:00,5.7,0.16,0.1,99.1,12.4,0.52,7.2,0.01,11.803836500366737,Excellent
2006-01-19 21:00:00,deldswq,21:00:00,5.7,0.16,0.1,99.1,12.4,0.52,7.2,0.01,11.803836500366737,Excellent
2006-01-19 21:30:00,deldswq,21:30:00,5.6,0.16,0.1,98.9,12.4,0.52,7.2,0.01,11.783406203731728,Excellent
2006-01-19 22:00:00,deldswq,22:00:00,5.6,0.16,0.1,98.9,12.4,0.52,7.2,0.01,11.783406203731728,Excellent
2006-01-19 22:30:00,deldswq,22:30:00,5.7,0.16,0.1,98.8,12.4,0.51,7.2,0.01,11.797109451474723,Excellent
2006-01-19 23:00:00,deldswq,23:00:00,5.7,0.16,0.1,98.9,12.4,0.51,7.2,0.01,11.799351801105393,Excellent
2006-01-19 23:30:00,deldswq,23:30:00,5.7,0.16,0.1,98.6,12.4,0.51,7.2,0.01,11.79262475221338,Excellent
2006-01-20 00:00:00,deldswq,00:00:00,5.7,0.16,0.1,98.7,12.4,0.5,7.2,0.01,11.794867101844051,Excellent
2006-01-20 00:30:00,deldswq,00:30:00,5.7,0.16,0.1,98.8,12.4,0.5,7.2,0.011,11.802849866529243,Excellent
2006-01-20 01:00:00,deldswq,01:00:00,5.7,0.16,0.1,98.7,12.4,0.5,7.2,0.01,11.794867101844051,Excellent
2006-01-20 01:30:00,deldswq,01:30:00,5.6,0.16,0.1,98.8,12.4,0.49,7.2,0.01,11.781163854101058,Excellent
2006-01-20 02:00:00,deldswq,02:00:00,5.6,0.16,0.1,98.6,12.4,0.49,7.2,0.01,11.776679154839714,Excellent
2006-01-20 02:30:00,deldswq,02:30:00,5.6,0.16,0.1,98.6,12.4,0.49,7.2,0.01,11.776679154839714,Excellent
2006-01-20 03:00:00,deldswq,03:00:00,5.6,0.16,0.1,98.5,12.4,0.49,7.2,0.011,11.78017722026356,Excellent
2006-01-20 03:30:00,deldswq,03:30:00,5.6,0.16,0.1,98.5,12.4,0.49,7.2,0.01,11.77443680520904,Excellent
2006-01-20 04:00:00,deldswq,04:00:00,5.6,0.16,0.1,98.5,12.4,0.49,7.2,0.01,11.77443680520904,Excellent
2006-01-20 04:30:00,deldswq,04:30:00,5.5,0.16,0.1,98.3,12.4,0.49,7.2,0.01,11.754006508574031,Excellent
2006-01-20 05:00:00,deldswq,05:00:00,5.5,0.16,0.1,98.1,12.4,0.49,7.2,0.01,11.749521809312688,Excellent
2006-01-20 05:30:00,deldswq,05:30:00,5.5,0.16,0.1,98.3,12.4,0.49,7.2,0.01,11.754006508574031,Excellent
2006-01-20 06:00:00,deldswq,06:00:00,5.4,0.16,0.1,98.4,12.4,0.49,7.2,0.01,11.740303260831038,Excellent
2006-01-20 06:30:00,deldswq,06:30:00,5.4,0.16,0.1,98.4,12.4,0.49,7.2,0.01,11.740303260831038,Excellent
2006-01-20 07:00:00,deldswq,07:00:00,5.4,0.16,0.1,98.5,12.4,0.49,7.2,0.01,11.742545610461708,Excellent
2006-01-20 07:30:00,deldswq,07:30:00,5.4,0.16,0.1,98.3,12.4,0.5,7.2,0.01,11.738060911200364,Excellent
2006-01-20 08:00:00,deldswq,08:00:00,5.3,0.16,0.1,98.4,12.5,0.5,7.2,0.01,11.446236779032958,Excellent
2006-01-20 08:30:00,deldswq,08:30:00,5.4,0.16,0.1,98.6,12.5,0.49,7.2,0.01,11.466667075667967,Excellent
2006-01-20 09:00:00,deldswq,09:00:00,5.4,0.16,0.1,99.0,12.5,0.49,7.2,0.01,11.475636474190654,Excellent
2006-01-20 09:30:00,deldswq,09:30:00,5.5,0.16,0.1,99.3,12.5,0.49,7.2,0.01,11.498309120456339,Excellent
2006-01-20 10:00:00,deldswq,10:00:00,5.6,0.16,0.1,99.7,12.5,0.49,7.2,0.01,11.523224116352692,Excellent
2006-01-20 10:30:00,deldswq,10:30:00,5.7,0.16,0.1,99.8,12.5,0.49,7.2,0.01,11.541412063357027,Excellent
2006-01-20 11:00:00,deldswq,11:00:00,5.8,0.16,0.1,100.4,12.6,0.48,7.2,0.01,11.292690874090315,Excellent
2006-01-20 11:30:00,deldswq,11:30:00,5.9,0.16,0.1,100.7,12.6,0.48,7.2,0.01,11.315363520355996,Excellent
2006-01-20 12:00:00,deldswq,12:00:00,6.0,0.16,0.1,101.0,12.6,0.47,7.3,0.01,12.463607745939298,Excellent
2006-01-20 12:30:00,deldswq,12:30:00,6.0,0.16,0.1,101.1,12.6,0.47,7.2,0.01,11.34027851625235,Excellent
2006-01-20 13:00:00,deldswq,13:00:00,6.2,0.16,0.1,101.4,12.6,0.46,7.2,0.009,11.373156344837179,Excellent
2006-01-20 13:30:00,deldswq,13:30:00,6.2,0.16,0.1,101.5,12.6,0.46,7.2,0.01,11.38113910952237,Excellent
2006-01-20 14:00:00,deldswq,14:00:00,6.3,0.16,0.1,101.5,12.5,0.46,7.3,0.01,12.800777170638067,Excellent
2006-01-20 14:30:00,deldswq,14:30:00,6.3,0.16,0.1,101.3,12.5,0.45,7.3,0.01,12.796292471376724,Excellent
2006-01-20 15:00:00,deldswq,15:00:00,6.3,0.16,0.1,101.1,12.5,0.45,7.2,0.01,11.666236192797761,Excellent
2006-01-20 15:30:00,deldswq,15:30:00,6.3,0.16,0.1,100.7,12.4,0.46,7.2,0.01,11.935387678699485,Excellent
2006-01-20 16:00:00,deldswq,16:00:00,6.2,0.16,0.1,100.2,12.4,0.46,7.2,0.01,11.908230333172462,Excellent
2006-01-20 16:30:00,deldswq,16:30:00,6.2,0.16,0.1,99.9,12.4,0.46,7.2,0.01,11.901503284280444,Excellent
2006-01-20 17:00:00,deldswq,17:00:00,6.2,0.16,0.1,99.5,12.3,0.46,7.2,0.01,12.170654770182168,Excellent
2006-01-20 17:30:00,deldswq,17:30:00,6.2,0.16,0.1,99.3,12.3,0.46,7.2,0.01,12.166170070920824,Excellent
2006-01-20 18:00:00,deldswq,18:00:00,6.2,0.16,0.1,99.1,12.3,0.45,7.2,0.009,12.15594495660496,Excellent
2006-01-20 18:30:00,deldswq,18:30:00,6.3,0.16,0.1,99.0,12.2,0.45,7.2,0.01,12.453509503826893,Excellent
